season,award,seas_id,player_id,player,birth_year,pos,age,experience,tm,first,pts_won,pts_max,share,winner
1998,nba mvp,16081,2386,Reggie Miller,NA,SG,32,11,IND,0,2,1160,0.002,FALSE
1998,nba mvp,16091,2458,Rik Smits,NA,C,31,10,IND,0,2,1160,0.002,FALSE
1998,nba mvp,16042,2948,Michael Finley,NA,SF,24,3,DAL,0,1,1160,0.001,FALSE
1998,nba mvp,16094,2461,Rod Strickland,NA,PG,31,10,WAS,0,1,1160,0.001,FALSE
1998,nba roy,16154,3092,Tim Duncan,NA,PF,21,1,SAS,113,113,116,0.974,TRUE
1998,nba roy,15981,3074,Keith Van Horn,NA,PF,22,1,NJN,3,3,116,0.026,FALSE
1998,smoy,15808,2417,Danny Manning,NA,PF,31,10,PHO,57,57,116,0.491,TRUE
1998,smoy,16000,3000,Kobe Bryant,NA,SF,19,2,LAL,31,31,116,0.267,FALSE
1998,smoy,15800,2112,Dale Ellis,NA,SF,37,15,SEA,21,21,116,0.181,FALSE
1998,smoy,15965,2438,John Starks,NA,SG,32,9,NYK,3,3,116,0.026,FALSE
1998,smoy,15949,2930,Jerry Stackhouse,NA,SG-SF,23,3,TOT,2,2,116,0.017,FALSE
1998,smoy,16041,2811,Michael Curry,NA,SG,29,4,MIL,1,1,116,0.009,FALSE
1998,smoy,16176,2757,Tracy Murray,NA,SF,26,6,WAS,1,1,116,0.009,FALSE
1997,dpoy,15241,2648,Dikembe Mutombo,NA,C,30,6,ATL,60,60,115,0.522,TRUE
1997,dpoy,15302,2585,Gary Payton,NA,PG,28,7,SEA,25,25,115,0.217,FALSE
1997,dpoy,15493,2531,Mookie Blaylock,NA,PG,29,8,ATL,18,18,115,0.157,FALSE
1997,dpoy,15578,2394,Scottie Pippen,NA,SF,31,10,CHI,4,4,115,0.035,FALSE
1997,dpoy,15486,2193,Michael Jordan,NA,SG,33,12,CHI,3,3,115,0.026,FALSE
1997,dpoy,15383,2248,Joe Dumars,NA,SG,33,12,DET,1,1,115,0.009,FALSE
1997,dpoy,15454,2610,Mario Elie,NA,SF,33,7,HOU,1,1,115,0.009,FALSE
1997,dpoy,15535,2680,Rick Fox,NA,SF,27,6,BOS,1,1,115,0.009,FALSE
1997,dpoy,15333,2361,Horace Grant,NA,PF,31,10,ORL,1,1,115,0.009,FALSE
1997,dpoy,15590,2544,Shawn Kemp,NA,PF,27,8,SEA,1,1,115,0.009,FALSE
1997,mip,15338,2656,Isaac Austin,NA,C,27,4,MIA,41,41,115,0.357,TRUE
1997,mip,15255,2712,Doug Christie,NA,SG,26,5,TOR,17,17,115,0.148,FALSE
1997,mip,15518,2950,Rasheed Wallace,NA,PF,22,2,POR,13,13,115,0.113,FALSE
1997,mip,15651,2965,Voshon Lenard,NA,SG,23,2,MIA,9,9,115,0.078,FALSE
1997,mip,15404,2598,Kendall Gill,NA,SF,28,7,NJN,7,7,115,0.061,FALSE
1997,mip,15316,2509,Glen Rice,NA,SF,29,8,CHH,7,7,115,0.061,FALSE
1997,mip,15434,2806,Lindsey Hunter,NA,PG,26,4,DET,5,5,115,0.043,FALSE
1997,mip,15414,2936,Kevin Garnett,NA,SF,20,2,MIN,4,4,115,0.035,FALSE
1997,mip,15424,2728,LaPhonso Ellis,NA,PF,26,5,DEN,3,3,115,0.026,FALSE
1997,mip,15626,2755,Tom Gugliotta,NA,PF,27,5,MIN,3,3,115,0.026,FALSE
1997,mip,15220,2786,David Wesley,NA,PG,26,4,BOS,2,2,115,0.017,FALSE
1997,mip,15620,2552,Tim Hardaway,NA,PG,30,7,MIA,1,1,115,0.009,FALSE
1997,mip,15269,2855,Eddie Jones,NA,SG,25,3,LAL,1,1,115,0.009,FALSE
1997,mip,15552,2464,Rony Seikaly,NA,C,31,9,ORL,1,1,115,0.009,FALSE
1997,mip,15491,2880,Monty Williams,NA,SF,25,3,SAS,1,1,115,0.009,FALSE
1997,nba mvp,15400,2252,Karl Malone,NA,PF,33,12,UTA,63,986,1150,0.857,TRUE
1997,nba mvp,15486,2193,Michael Jordan,NA,SG,33,12,CHI,52,957,1150,0.832,FALSE
1997,nba mvp,15318,2863,Grant Hill,NA,SF,24,3,DET,0,376,1150,0.327,FALSE
1997,nba mvp,15620,2552,Tim Hardaway,NA,PG,30,7,MIA,0,238,1150,0.207,FALSE
1997,nba mvp,15316,2509,Glen Rice,NA,SF,29,8,CHH,0,134,1150,0.117,FALSE
1997,nba mvp,15302,2585,Gary Payton,NA,PG,28,7,SEA,0,105,1150,0.091,FALSE
1997,nba mvp,15327,2176,Hakeem Olajuwon,NA,C,34,13,HOU,0,95,1150,0.083,FALSE
1997,nba mvp,15506,2264,Patrick Ewing,1962,C,34,12,NYK,0,57,1150,0.05,FALSE
1997,nba mvp,15117,2481,Anthony Mason,NA,PF,30,8,CHH,0,7,1150,0.006,FALSE
1997,nba mvp,15584,2751,Shaquille O'Neal,NA,C,24,5,LAL,0,7,1150,0.006,FALSE
1997,nba mvp,15578,2394,Scottie Pippen,NA,SF,31,10,CHI,0,6,1150,0.005,FALSE
1997,nba mvp,15108,2696,Alonzo Mourning,NA,C,26,5,MIA,0,5,1150,0.004,FALSE
1997,nba mvp,15241,2648,Dikembe Mutombo,NA,C,30,6,ATL,0,4,1150,0.003,FALSE
1997,nba mvp,15489,2449,Mitch Richmond,NA,SG,31,9,SAC,0,4,1150,0.003,FALSE
1997,nba mvp,15394,2183,John Stockton,NA,PG,34,13,UTA,0,3,1150,0.003,FALSE
1997,nba mvp,15167,2162,Charles Barkley,NA,PF,33,13,HOU,0,2,1150,0.002,FALSE
1997,nba mvp,15626,2755,Tom Gugliotta,NA,PF,27,5,MIN,0,1,1150,0.001,FALSE
1997,nba mvp,15107,2967,Allen Iverson,NA,PG,21,1,PHI,0,1,1150,0.001,FALSE
1997,nba mvp,15415,2371,Kevin Johnson,NA,PG,30,10,PHO,0,1,1150,0.001,FALSE
1997,nba mvp,15611,2688,Steve Smith,NA,SG,27,6,ATL,0,1,1150,0.001,FALSE
1997,nba roy,15107,2967,Allen Iverson,NA,PG,21,1,PHI,44,44,115,0.383,TRUE
1997,nba roy,15606,3026,Stephon Marbury,NA,PG,19,1,MIN,35,35,115,0.304,FALSE
1997,nba roy,15585,3024,Shareef Abdur-Rahim,NA,PF,20,1,VAN,25,25,115,0.217,FALSE
1997,nba roy,15121,2969,Antoine Walker,NA,PF,20,1,BOS,6,6,115,0.052,FALSE
1997,nba roy,15410,2998,Kerry Kittles,NA,SG,22,1,NJN,5,5,115,0.043,FALSE
1997,smoy,15393,2438,John Starks,NA,SG,31,8,NYK,84,84,115,0.73,TRUE
1997,smoy,15628,2829,Toni Kukoč,NA,SF,28,4,CHI,7,7,115,0.061,FALSE
1997,smoy,15176,2642,Chris Gatling,NA,PF,29,6,TOT,6,6,115,0.052,FALSE
1997,smoy,15617,2623,Terry Mills,NA,PF,29,7,DET,5,5,115,0.043,FALSE
1997,smoy,15225,2299,Dell Curry,NA,SG,32,11,CHH,4,4,115,0.035,FALSE
1997,smoy,15567,2204,Sam Perkins,NA,C,35,13,SEA,4,4,115,0.035,FALSE
1997,smoy,15338,2656,Isaac Austin,NA,C,27,4,MIA,1,1,115,0.009,FALSE
1997,smoy,15457,2944,Mark Davis,1973,SF,23,2,PHI,1,1,115,0.009,FALSE
1997,smoy,15207,2417,Danny Manning,NA,PF,30,9,PHO,1,1,115,0.009,FALSE
1997,smoy,15139,2771,Bo Outlaw,NA,PF,25,4,LAC,1,1,115,0.009,FALSE
1997,smoy,15243,2058,Dominique Wilkins,NA,SF,37,14,SAS,1,1,115,0.009,FALSE
1996,dpoy,14749,2585,Gary Payton,NA,PG,27,6,SEA,56,56,113,0.496,TRUE
1996,dpoy,14992,2394,Scottie Pippen,NA,SF,30,9,CHI,15,15,113,0.133,FALSE
1996,dpoy,14693,2648,Dikembe Mutombo,NA,C,29,5,DEN,11,11,113,0.097,FALSE
1996,dpoy,14673,2494,David Robinson,NA,C,30,7,SAS,9,9,113,0.08,FALSE
1996,dpoy,14781,2176,Hakeem Olajuwon,NA,C,33,12,HOU,8,8,113,0.071,FALSE
1996,dpoy,14915,2193,Michael Jordan,NA,SG,32,11,CHI,7,7,113,0.062,FALSE
1996,dpoy,14684,2301,Dennis Rodman,NA,PF,34,10,CHI,4,4,113,0.035,FALSE
1996,dpoy,14790,2361,Horace Grant,NA,PF,30,9,ORL,1,1,113,0.009,FALSE
1996,dpoy,14594,2771,Bo Outlaw,NA,PF,24,3,LAC,1,1,113,0.009,FALSE
1996,dpoy,14875,2729,Latrell Sprewell,NA,SG,25,4,GSW,1,1,113,0.009,FALSE
1996,mip,14761,2797,Gheorghe Mureșan,NA,C,24,3,WSB,50,50,113,0.442,TRUE
1996,mip,14755,2508,George McCloud,NA,SF,28,6,DAL,23,23,113,0.204,FALSE
1996,mip,15023,2689,Terrell Brandon,NA,PG,25,5,CLE,6,6,113,0.053,FALSE
1996,mip,14663,2576,Danny Ferry,NA,PF,29,6,CLE,6,6,113,0.053,FALSE
1996,mip,14592,2634,Bison Dele,NA,C,26,5,LAC,4,4,113,0.035,FALSE
1996,mip,15060,2757,Tracy Murray,NA,SF,24,4,TOR,4,4,113,0.035,FALSE
1996,mip,14723,2583,Elden Campbell,NA,PF,27,6,LAL,3,3,113,0.027,FALSE
1996,mip,15003,2825,Shawn Bradley,NA,C,23,3,TOT,2,2,113,0.018,FALSE
1996,mip,14630,2844,Chris Childs,NA,PG,28,2,NJN,2,2,113,0.018,FALSE
1996,mip,14549,2763,Allan Houston,NA,SG,24,3,DET,2,2,113,0.018,FALSE
1996,mip,14599,2635,Bobby Phills,NA,SG,26,5,CLE,2,2,113,0.018,FALSE
1996,mip,14685,2579,Dennis Scott,NA,SF,27,6,ORL,2,2,113,0.018,FALSE
1996,mip,14675,2786,David Wesley,NA,PG,25,3,BOS,2,2,113,0.018,FALSE
1996,mip,14767,2654,Greg Anthony,NA,PG,28,5,VAN,1,1,113,0.009,FALSE
1996,mip,15074,2475,Vinny Del Negro,NA,SG,29,6,SAS,1,1,113,0.009,FALSE
1996,mip,14907,2737,Matt Geiger,NA,C,26,4,CHH,1,1,113,0.009,FALSE
1996,mip,14842,2874,Juwan Howard,NA,PF,22,2,WSB,1,1,113,0.009,FALSE
1996,mip,14808,2593,Jayson Williams,NA,PF,27,6,NJN,1,1,113,0.009,FALSE
1996,nba mvp,14915,2193,Michael Jordan,NA,SG,32,11,CHI,109,1114,1130,0.986,TRUE
1996,nba mvp,14673,2494,David Robinson,NA,C,30,7,SAS,0,574,1130,0.508,FALSE
1996,nba mvp,14561,2767,Anfernee Hardaway,NA,PG,24,3,ORL,2,360,1130,0.319,FALSE
1996,nba mvp,14781,2176,Hakeem Olajuwon,NA,C,33,12,HOU,1,238,1130,0.211,FALSE
1996,nba mvp,14992,2394,Scottie Pippen,NA,SF,30,9,CHI,0,226,1130,0.2,FALSE
1996,nba mvp,14749,2585,Gary Payton,NA,PG,27,6,SEA,0,98,1130,0.087,FALSE
1996,nba mvp,14843,2252,Karl Malone,NA,PF,32,11,UTA,1,85,1130,0.075,FALSE
1996,nba mvp,15006,2544,Shawn Kemp,NA,PF,26,7,SEA,0,73,1130,0.065,FALSE
1996,nba mvp,14764,2863,Grant Hill,NA,SF,23,2,DET,0,63,1130,0.056,FALSE
1996,nba mvp,14999,2751,Shaquille O'Neal,NA,C,23,4,ORL,0,63,1130,0.056,FALSE
1996,nba mvp,14836,2183,John Stockton,NA,PG,33,12,UTA,0,12,1130,0.011,FALSE
1996,nba mvp,14619,2162,Charles Barkley,NA,PF,32,12,PHO,0,8,1130,0.007,FALSE
1996,nba mvp,14889,1878,Magic Johnson,NA,PF,36,13,LAL,0,8,1130,0.007,FALSE
1996,nba mvp,14550,2696,Alonzo Mourning,NA,C,25,4,MIA,0,6,1130,0.005,FALSE
1996,nba mvp,14684,2301,Dennis Rodman,NA,PF,34,10,CHI,0,4,1130,0.004,FALSE
1996,nba mvp,15023,2689,Terrell Brandon,NA,PG,25,5,CLE,0,3,1130,0.003,FALSE
1996,nba mvp,14922,2449,Mitch Richmond,NA,SG,30,8,SAC,0,3,1130,0.003,FALSE
1996,nba roy,14659,2911,Damon Stoudamire,NA,PG,22,1,TOR,76,76,113,0.673,TRUE
1996,nba roy,14578,2897,Arvydas Sabonis,NA,C,31,1,POR,17,17,113,0.15,FALSE
1996,nba roy,14825,2932,Joe Smith,NA,PF,20,1,GSW,15,15,113,0.133,FALSE
1996,nba roy,14914,2948,Michael Finley,NA,SF,22,1,PHO,2,2,113,0.018,FALSE
1996,nba roy,14818,2930,Jerry Stackhouse,NA,SG,21,1,PHI,2,2,113,0.018,FALSE
1996,nba roy,14860,2936,Kevin Garnett,NA,SF,19,1,MIN,1,1,113,0.009,FALSE
1996,smoy,15051,2829,Toni Kukoč,NA,SF,27,3,CHI,45,45,113,0.398,TRUE
1996,smoy,14578,2897,Arvydas Sabonis,NA,C,31,1,POR,24,24,113,0.212,FALSE
1996,smoy,14808,2593,Jayson Williams,NA,PF,27,6,NJN,14,14,113,0.124,FALSE
1996,smoy,14982,2822,Sam Cassell,NA,PG,26,3,HOU,11,11,113,0.097,FALSE
1996,smoy,14889,1878,Magic Johnson,NA,PF,36,13,LAL,9,9,113,0.08,FALSE
1996,smoy,14644,2292,Chuck Person,NA,SF,31,10,SAS,5,5,113,0.044,FALSE
1996,smoy,14682,2299,Dell Curry,NA,SG,31,10,CHH,2,2,113,0.018,FALSE
1996,smoy,14632,2642,Chris Gatling,NA,PF,28,5,TOT,2,2,113,0.018,FALSE
1996,smoy,15020,2467,Steve Kerr,NA,PG,30,8,CHI,1,1,113,0.009,FALSE
1995,dpoy,14211,2648,Dikembe Mutombo,NA,C,28,4,DEN,45,45,105,0.429,TRUE
1995,dpoy,14465,2394,Scottie Pippen,NA,SF,29,8,CHI,16,16,105,0.152,FALSE
1995,dpoy,14278,2176,Hakeem Olajuwon,NA,C,32,11,HOU,13,13,105,0.124,FALSE
1995,dpoy,14195,2494,David Robinson,NA,C,29,6,SAS,12,12,105,0.114,FALSE
1995,dpoy,14201,2301,Dennis Rodman,NA,PF,33,9,SAS,11,11,105,0.105,FALSE
1995,dpoy,14207,2356,Derrick McKey,NA,SF,28,8,IND,2,2,105,0.019,FALSE
1995,dpoy,14409,2329,Nate McMillan,NA,PG,30,9,SEA,2,2,105,0.019,FALSE
1995,dpoy,14102,2696,Alonzo Mourning,NA,C,24,3,CHH,2,2,105,0.019,FALSE
1995,dpoy,14253,2585,Gary Payton,NA,PG,26,5,SEA,2,2,105,0.019,FALSE
1995,mip,14184,2493,Dana Barros,NA,PG,27,6,PHI,50,50,105,0.476,TRUE
1995,mip,14238,2652,Elliot Perry,NA,PG,25,3,PHO,15,15,105,0.143,FALSE
1995,mip,14462,2823,Scott Burrell,NA,SF,24,2,CHH,8,8,105,0.076,FALSE
1995,mip,14258,2797,Gheorghe Mureșan,NA,C,23,2,WSB,8,8,105,0.076,FALSE
1995,mip,14101,2763,Allan Houston,NA,SG,23,2,DET,6,6,105,0.057,FALSE
1995,mip,14121,2406,Avery Johnson,NA,PG,29,7,SAS,4,4,105,0.038,FALSE
1995,mip,14522,2630,Tyrone Hill,NA,C,26,5,CLE,3,3,105,0.029,FALSE
1995,mip,14427,2816,Popeye Jones,NA,PF,24,2,DAL,3,3,105,0.029,FALSE
1995,mip,14151,2572,Cedric Ceballos,NA,SF,25,5,LAL,1,1,105,0.01,FALSE
1995,mip,14529,2557,Vlade Divac,NA,C,26,6,LAL,1,1,105,0.01,FALSE
1995,mip,14160,2642,Chris Gatling,NA,PF,27,4,GSW,1,1,105,0.01,FALSE
1995,mip,14317,2722,Jim Jackson,NA,SG,24,3,DAL,1,1,105,0.01,FALSE
1995,mip,14448,2821,Rodney Rogers,NA,PF,23,2,DEN,1,1,105,0.01,FALSE
1995,mip,14442,2458,Rik Smits,NA,C,28,7,IND,1,1,105,0.01,FALSE
1995,mip,14414,2814,Nick Van Exel,NA,PG,23,2,LAL,1,1,105,0.01,FALSE
1995,mip,14530,2758,Walt Williams,NA,SF,24,3,SAC,1,1,105,0.01,FALSE
1995,nba mvp,14195,2494,David Robinson,NA,C,29,6,SAS,73,901,1050,0.858,TRUE
1995,nba mvp,14471,2751,Shaquille O'Neal,NA,C,22,3,ORL,12,605,1050,0.576,FALSE
1995,nba mvp,14337,2252,Karl Malone,NA,PF,31,10,UTA,14,532,1050,0.507,FALSE
1995,nba mvp,14422,2264,Patrick Ewing,1962,C,32,10,NYK,2,230,1050,0.219,FALSE
1995,nba mvp,14278,2176,Hakeem Olajuwon,NA,C,32,11,HOU,1,147,1050,0.14,FALSE
1995,nba mvp,14152,2162,Charles Barkley,NA,PF,31,11,PHO,1,96,1050,0.091,FALSE
1995,nba mvp,14465,2394,Scottie Pippen,NA,SF,29,8,CHI,1,83,1050,0.079,FALSE
1995,nba mvp,14328,2183,John Stockton,NA,PG,32,11,UTA,1,47,1050,0.045,FALSE
1995,nba mvp,14253,2585,Gary Payton,NA,PG,26,5,SEA,0,34,1050,0.032,FALSE
1995,nba mvp,14107,2767,Anfernee Hardaway,NA,PG,23,2,ORL,0,23,1050,0.022,FALSE
1995,nba mvp,14394,2193,Michael Jordan,NA,SG,31,10,CHI,0,12,1050,0.011,FALSE
1995,nba mvp,14201,2301,Dennis Rodman,NA,PF,33,9,SAS,0,9,1050,0.009,FALSE
1995,nba mvp,14306,2870,Jason Kidd,NA,PG,21,1,DAL,0,7,1050,0.007,FALSE
1995,nba mvp,14174,2110,Clyde Drexler,NA,SG,32,12,TOT,0,3,1050,0.003,FALSE
1995,nba mvp,14151,2572,Cedric Ceballos,NA,SF,25,5,LAL,0,1,1050,0.001,FALSE
1995,nba roy,14261,2863,Grant Hill,NA,SF,22,1,DET,43,43,105,0.41,TRUE
1995,nba roy,14306,2870,Jason Kidd,NA,PG,21,1,DAL,43,43,105,0.41,TRUE
1995,nba roy,14260,2862,Glenn Robinson,NA,SF,22,1,MIL,15,15,105,0.143,FALSE
1995,nba roy,14235,2855,Eddie Jones,NA,SG,23,1,LAL,2,2,105,0.019,FALSE
1995,nba roy,14139,2840,Brian Grant,NA,PF,22,1,SAC,1,1,105,0.01,FALSE
1995,nba roy,14336,2874,Juwan Howard,NA,PF,21,1,WSB,1,1,105,0.01,FALSE
1995,smoy,14111,2481,Anthony Mason,NA,PF,28,6,NYK,47,47,105,0.448,TRUE
1995,smoy,14200,2299,Dell Curry,NA,SG,30,9,CHH,18,18,105,0.171,FALSE
1995,smoy,14168,2292,Chuck Person,NA,SF,30,9,SAS,12,12,105,0.114,FALSE
1995,smoy,14409,2329,Nate McMillan,NA,PG,30,9,SEA,9,9,105,0.086,FALSE
1995,smoy,14202,2579,Dennis Scott,NA,SF,26,5,ORL,7,7,105,0.067,FALSE
1995,smoy,14147,2107,Byron Scott,NA,PG,33,12,IND,6,6,105,0.057,FALSE
1995,smoy,14115,2159,Antoine Carr,NA,C,33,11,UTA,3,3,105,0.029,FALSE
1995,smoy,14160,2642,Chris Gatling,NA,PF,27,4,GSW,2,2,105,0.019,FALSE
1995,smoy,14119,2344,Armen Gilliam,NA,PF,30,8,NJN,1,1,105,0.01,FALSE
1994,dpoy,13794,2176,Hakeem Olajuwon,NA,C,31,10,HOU,23,23,101,0.228,TRUE
1994,dpoy,13719,2494,David Robinson,NA,C,28,5,SAS,22,22,101,0.218,FALSE
1994,dpoy,13735,2648,Dikembe Mutombo,NA,C,27,3,DEN,19,19,101,0.188,FALSE
1994,dpoy,14009,2394,Scottie Pippen,NA,SF,28,7,CHI,11,11,101,0.109,FALSE
1994,dpoy,13776,2585,Gary Payton,NA,PG,25,4,SEA,9,9,101,0.089,FALSE
1994,dpoy,13726,2301,Dennis Rodman,NA,PF,32,8,SAS,8,8,101,0.079,FALSE
1994,dpoy,13939,2531,Mookie Blaylock,NA,PG,26,5,ATL,3,3,101,0.03,FALSE
1994,dpoy,13945,2329,Nate McMillan,NA,PG,29,8,SEA,3,3,101,0.03,FALSE
1994,dpoy,13673,2230,Charles Oakley,NA,PF,30,9,NYK,2,2,101,0.02,FALSE
1994,dpoy,13802,2361,Horace Grant,NA,PF,28,7,CHI,1,1,101,0.01,FALSE
1994,mip,13741,2711,Don MacLean,NA,SF,24,2,WSB,55,55,101,0.545,TRUE
1994,mip,13883,2729,Latrell Sprewell,NA,SG,23,2,GSW,29,29,101,0.287,FALSE
1994,mip,13776,2585,Gary Payton,NA,PG,25,4,SEA,5,5,101,0.05,FALSE
1994,mip,13939,2531,Mookie Blaylock,NA,PG,26,5,ATL,2,2,101,0.02,FALSE
1994,mip,13697,2644,Dale Davis,NA,PF,24,3,IND,2,2,101,0.02,FALSE
1994,mip,13988,2461,Rod Strickland,NA,PG,27,6,POR,2,2,101,0.02,FALSE
1994,mip,14080,2399,Vincent Askew,NA,SG,27,5,SEA,1,1,101,0.01,FALSE
1994,mip,13701,2493,Dana Barros,NA,PG,26,5,PHI,1,1,101,0.01,FALSE
1994,mip,13975,2455,Rex Chapman,NA,SG,26,6,WSB,1,1,101,0.01,FALSE
1994,mip,13651,2634,Bison Dele,NA,C,24,3,DEN,1,1,101,0.01,FALSE
1994,mip,13964,2333,Pete Myers,NA,SG,30,6,CHI,1,1,101,0.01,FALSE
1994,mip,13951,2382,Olden Polynice,NA,C,29,7,TOT,1,1,101,0.01,FALSE
1994,nba mvp,13794,2176,Hakeem Olajuwon,NA,C,31,10,HOU,66,889,1010,0.88,TRUE
1994,nba mvp,13719,2494,David Robinson,NA,C,28,5,SAS,24,730,1010,0.723,FALSE
1994,nba mvp,14009,2394,Scottie Pippen,NA,SF,28,7,CHI,7,390,1010,0.386,FALSE
1994,nba mvp,14017,2751,Shaquille O'Neal,NA,C,21,2,ORL,3,289,1010,0.286,FALSE
1994,nba mvp,13958,2264,Patrick Ewing,1962,C,31,9,NYK,1,255,1010,0.252,FALSE
1994,nba mvp,13776,2585,Gary Payton,NA,PG,25,4,SEA,0,20,1010,0.02,FALSE
1994,nba mvp,14019,2544,Shawn Kemp,NA,PF,24,5,SEA,0,17,1010,0.017,FALSE
1994,nba mvp,13854,2252,Karl Malone,NA,PF,30,9,UTA,0,17,1010,0.017,FALSE
1994,nba mvp,13918,2324,Mark Price,NA,PG,29,8,CLE,0,7,1010,0.007,FALSE
1994,nba mvp,13671,2162,Charles Barkley,NA,PF,30,10,PHO,0,5,1010,0.005,FALSE
1994,nba mvp,13939,2531,Mookie Blaylock,NA,PG,26,5,ATL,0,1,1010,0.001,FALSE
1994,nba mvp,13869,2371,Kevin Johnson,NA,PG,27,7,PHO,0,1,1010,0.001,FALSE
1994,nba mvp,13726,2301,Dennis Rodman,NA,PF,32,8,SAS,0,1,1010,0.001,FALSE
1994,nba mvp,13883,2729,Latrell Sprewell,NA,SG,23,2,GSW,0,1,1010,0.001,FALSE
1994,nba mvp,13844,2183,John Stockton,NA,PG,31,10,UTA,0,1,1010,0.001,FALSE
1994,nba mvp,13738,2058,Dominique Wilkins,NA,SF,34,12,TOT,0,1,1010,0.001,FALSE
1994,nba mvp,13871,2187,Kevin Willis,NA,PF,31,9,ATL,0,1,1010,0.001,FALSE
1994,nba roy,13684,2781,Chris Webber,NA,C,20,1,GSW,53,53,101,0.525,TRUE
1994,nba roy,13626,2767,Anfernee Hardaway,NA,PG,22,1,ORL,47,47,101,0.465,FALSE
1994,nba roy,13810,2801,Jamal Mashburn,NA,SF,21,1,DAL,1,1,101,0.01,FALSE
1994,smoy,13724,2299,Dell Curry,NA,SG,29,8,CHH,46,46,101,0.455,TRUE
1994,smoy,13945,2329,Nate McMillan,NA,PG,29,8,SEA,37,37,101,0.366,FALSE
1994,smoy,13696,2111,Craig Ehlo,NA,SG,32,11,ATL,7,7,101,0.069,FALSE
1994,smoy,13982,2090,Ricky Pierce,NA,SG,34,12,SEA,3,3,101,0.03,FALSE
1994,smoy,13640,2344,Armen Gilliam,NA,PF,29,7,NJN,2,2,101,0.02,FALSE
1994,smoy,13911,2610,Mario Elie,NA,SF,30,4,HOU,1,1,101,0.01,FALSE
1994,smoy,14032,2467,Steve Kerr,NA,PG,28,6,CHI,1,1,101,0.01,FALSE
1994,smoy,13635,2481,Anthony Mason,NA,PF,27,5,NYK,1,1,101,0.01,FALSE
1994,smoy,13847,2315,Johnny Newman,NA,SF,30,8,TOT,1,1,101,0.01,FALSE
1994,smoy,13726,2301,Dennis Rodman,NA,PF,32,8,SAS,1,1,101,0.01,FALSE
1994,smoy,13955,2025,Orlando Woolridge,NA,SF,34,13,PHI,1,1,101,0.01,FALSE
1993,dpoy,13328,2176,Hakeem Olajuwon,NA,C,30,9,HOU,73,73,98,0.745,TRUE
1993,dpoy,13461,2193,Michael Jordan,NA,SG,29,9,CHI,9,9,98,0.092,FALSE
1993,dpoy,13264,2494,David Robinson,NA,C,27,4,SAS,9,9,98,0.092,FALSE
1993,dpoy,13270,2301,Dennis Rodman,NA,PF,31,7,DET,3,3,98,0.031,FALSE
1993,dpoy,13484,2264,Patrick Ewing,1962,C,30,8,NYK,1,1,98,0.01,FALSE
1993,dpoy,13248,2416,Dan Majerle,NA,SG,27,5,PHO,1,1,98,0.01,FALSE
1993,dpoy,13227,2230,Charles Oakley,NA,PF,29,8,NYK,1,1,98,0.01,FALSE
1993,dpoy,13378,2438,John Starks,NA,SG,27,4,NYK,1,1,98,0.01,FALSE
1993,mip,13433,2608,Mahmoud Abdul-Rauf,NA,PG,23,3,DEN,25,25,98,0.255,TRUE
1993,mip,13304,2653,Eric Murdock,NA,PG,24,2,MIL,14,14,98,0.143,FALSE
1993,mip,13392,2661,Kenny Anderson,NA,PG,22,2,NJN,13,13,98,0.133,FALSE
1993,mip,13378,2438,John Starks,NA,SG,27,4,NYK,11,11,98,0.112,FALSE
1993,mip,13242,2492,Clifford Robinson,NA,PF,26,4,POR,9,9,98,0.092,FALSE
1993,mip,13310,2585,Gary Payton,NA,PG,24,3,SEA,8,8,98,0.082,FALSE
1993,mip,13274,2580,Derrick Coleman,NA,PF,25,3,NJN,3,3,98,0.031,FALSE
1993,mip,13207,2483,Blue Edwards,NA,SF,27,4,MIL,2,2,98,0.02,FALSE
1993,mip,13288,2500,Doug West,NA,SG,25,4,MIN,2,2,98,0.02,FALSE
1993,mip,13163,2562,Alaa Abdelnaby,NA,PF,24,3,TOT,1,1,98,0.01,FALSE
1993,mip,13468,2531,Mookie Blaylock,NA,PG,25,4,ATL,1,1,98,0.01,FALSE
1993,mip,13224,2572,Cedric Ceballos,NA,SF,23,3,PHO,1,1,98,0.01,FALSE
1993,mip,13538,2544,Shawn Kemp,NA,PF,23,4,SEA,1,1,98,0.01,FALSE
1993,mip,13563,2623,Terry Mills,NA,PF,25,3,DET,1,1,98,0.01,FALSE
1993,mip,13289,2501,Dražen Petrović,NA,SG,28,4,NJN,1,1,98,0.01,FALSE
1993,nba mvp,13225,2162,Charles Barkley,NA,PF,29,9,PHO,59,835,980,0.852,TRUE
1993,nba mvp,13328,2176,Hakeem Olajuwon,NA,C,30,9,HOU,22,647,980,0.66,FALSE
1993,nba mvp,13461,2193,Michael Jordan,NA,SG,29,9,CHI,13,565,980,0.577,FALSE
1993,nba mvp,13484,2264,Patrick Ewing,1962,C,30,8,NYK,4,359,980,0.366,FALSE
1993,nba mvp,13280,2058,Dominique Wilkins,NA,SF,33,11,ATL,0,54,980,0.055,FALSE
1993,nba mvp,13264,2494,David Robinson,NA,C,27,4,SAS,0,33,980,0.034,FALSE
1993,nba mvp,13537,2751,Shaquille O'Neal,NA,C,20,1,ORL,0,30,980,0.031,FALSE
1993,nba mvp,13386,2252,Karl Malone,NA,PF,29,8,UTA,0,10,980,0.01,FALSE
